Date,AAPL,AMZN,ATO,AVGO,BLDR,BRK-B,DECK,GOOGL,IAU,JPM,LLY,MA,META,MSFT,MTUM,NVDA,PTC,SHV,SPY,TLT,TRGP,TSLA,UNH,USO,V,XOM
2021-03-02,123.13233184814453,154.72650146484375,81.28028869628906,442.0515441894531,43.709999084472656,249.22000122070312,325.69000244140625,103.2239990234375,33.02000045776367,137.893310546875,197.26368713378906,356.6591796875,259.0,228.27801513671875,158.5771942138672,133.76100158691406,136.50999450683594,103.95468139648438,369.7459411621094,131.4842987060547,30.54557991027832,228.81333923339844,320.99468994140625,40.06999969482422,211.49362182617188,49.963375091552734
2021-03-03,120.12095642089844,150.25,82.40763092041016,425.9981994628906,43.25,251.5500030517578,320.9700012207031,100.57050323486328,32.68000030517578,140.55908203125,195.19577026367188,354.1327819824219,255.41000366210938,222.1188507080078,152.19985961914062,127.75955200195312,132.33999633789062,103.9640884399414,364.848388671875,130.05825805664062,30.650028228759766,217.73333740234375,319.29693603515625,41.13999938964844,210.5918426513672,50.3643684387207
2021-03-04,118.22160339355469,148.8784942626953,82.82689666748047,408.08648681640625,42.31999969482422,245.47999572753906,310.3999938964844,101.69650268554688,32.34000015258789,138.39891052246094,193.784912109375,343.5653381347656,257.6400146484375,221.3087158203125,148.00604248046875,123.42432403564453,126.43000030517578,103.95468139648438,360.33349609375,129.21937561035156,31.713478088378906,207.14666748046875,320.1985168457031,43.06999969482422,207.30821228027344,52.31584930419922
2021-03-05,119.4911117553711,150.0229949951172,85.4449234008789,414.1122741699219,43.52000045776367,253.14999389648438,316.3900146484375,104.85350036621094,32.36000061035156,138.7206573486328,199.9500274658203,354.75213623046875,264.2799987792969,226.06228637695312,149.35267639160156,124.33476257324219,125.51000213623047,103.95468139648438,366.96240234375,129.47109985351562,32.8054084777832,199.31666564941406,332.94659423828125,44.439998626708984,211.1407012939453,54.294071197509766
2021-03-08,114.51150512695312,147.59750366210938,85.37973022460938,387.5345153808594,44.33000183105469,257.6099853515625,316.9700012207031,100.375,32.040000915527344,140.55908203125,200.0563201904297,365.0246276855469,255.30999755859375,221.9529571533203,144.2835235595703,115.67180633544922,118.8499984741211,103.95468139648438,365.1353454589844,128.46449279785156,32.58702087402344,187.6666717529297,335.89141845703125,43.5,215.90440368652344,54.24061965942383
2021-03-09,119.16633605957031,153.1425018310547,83.23682403564453,408.0956726074219,44.81999969482422,259.0199890136719,322.6300048828125,102.01799774169922,32.720001220703125,139.56629943847656,199.1673126220703,370.12652587890625,265.739990234375,228.1901397705078,151.49769592285156,124.96407318115234,127.55000305175781,103.9640884399414,370.3486328125,130.2446746826172,31.703975677490234,224.52667236328125,337.6275634765625,43.11000061035156,215.99261474609375,53.402984619140625
2021-03-10,118.07398986816406,152.8820037841797,84.6064224243164,402.56671142578125,47.08000183105469,263.989990234375,315.94000244140625,101.80950164794922,32.86000061035156,142.59976196289062,198.529541015625,375.2185974121094,264.8999938964844,226.86268615722656,151.18026733398438,124.44506072998047,130.99000549316406,103.95468139648438,372.6538391113281,130.5056610107422,32.66297912597656,222.68666076660156,335.3446960449219,43.7400016784668,218.74693298339844,55.04258728027344
2021-03-11,120.02254486083984,155.67950439453125,83.73993682861328,417.37811279296875,47.04999923706055,260.9100036621094,327.1400146484375,105.0270004272461,32.86000061035156,141.85520935058594,198.29762268066406,377.8530578613281,273.8800048828125,231.46006774902344,156.2397918701172,129.68756103515625,135.83999633789062,103.95468139648438,376.4322814941406,129.56430053710938,32.70096206665039,233.1999969482422,338.701904296875,44.599998474121094,221.66786193847656,54.6326904296875
2021-03-12,119.10730743408203,154.47450256347656,85.17473602294922,415.0597839355469,46.7400016784668,260.0199890136719,328.260009765625,102.5,32.880001068115234,143.537353515625,201.0709686279297,376.21142578125,268.3999938964844,230.113037109375,154.8258056640625,128.315185546875,132.19000244140625,103.95468139648438,376.9391784667969,126.81476593017578,33.0142936706543,231.2433319091797,342.7160949707031,44.349998474121094,219.913330078125,55.22080612182617
2021-03-15,122.0202865600586,154.08399963378906,86.8238296508789,433.0910949707031,47.029998779296875,254.61000061035156,343.3500061035156,102.72200012207031,32.97999954223633,142.8203582763672,182.78826904296875,375.277587890625,273.75,229.19549560546875,156.56686401367188,131.6613006591797,137.08999633789062,103.95468139648438,379.1871337890625,127.56034851074219,32.26418685913086,235.97999572753906,340.6561279296875,44.2599983215332,218.8449249267578,53.812889099121094
2021-03-16,123.5751724243164,154.59300231933594,87.39216613769531,439.9079895019531,45.79999923706055,251.5,338.70001220703125,104.19450378417969,33.02000045776367,141.11062622070312,184.4696807861328,375.8869934082031,279.2799987792969,232.02618408203125,155.94158935546875,132.65939331054688,135.55999755859375,103.95468139648438,378.7088317871094,127.04773712158203,31.27669906616211,225.6266632080078,341.34918212890625,43.83000183105469,220.24661254882812,52.67228317260742
2021-03-17,122.77806091308594,156.7864990234375,86.11575317382812,444.885009765625,47.5,252.0,344.1300048828125,104.11100006103516,33.2400016784668,142.56298828125,180.4401092529297,372.2498779296875,284.010009765625,231.37220764160156,156.4033660888672,133.15843200683594,132.22999572753906,103.9640884399414,380.00018310546875,126.09708404541016,31.65650177001953,233.93666076660156,339.01959228515625,43.81999969482422,218.59991455078125,52.90398025512695
2021-03-18,118.61524963378906,151.39950561523438,87.14060974121094,427.00091552734375,45.68000030517578,252.4600067138672,330.9599914550781,101.06700134277344,33.060001373291016,144.91622924804688,177.73443603515625,360.7682189941406,278.6199951171875,225.2033233642578,151.1321563720703,126.98271179199219,127.02999877929688,103.9640884399414,374.4713134765625,124.82015228271484,30.754472732543945,217.72000122070312,348.520751953125,40.470001220703125,216.2866668701172,50.62278747558594
2021-03-19,118.08382415771484,153.7480010986328,87.662353515625,439.89764404296875,45.900001525878906,250.99000549316406,338.70001220703125,101.3479995727539,33.220001220703125,142.6089324951172,178.08229064941406,350.456298828125,290.1099853515625,224.84217834472656,152.54611206054688,128.21286010742188,129.66000366210938,103.9640884399414,373.7784729003906,125.59374237060547,30.811443328857422,218.2899932861328,351.9188537597656,41.77000045776367,202.79937744140625,50.33763885498047
